"MARTINSA-FADESA, S.A.",2011115899,20110601,-8457000,77317000
"MARTINSA-FADESA, S.A.",2012031066,20111201,-18197000,180201000
"MARTINSA-FADESA, S.A.",2012125008,20120601,-8172000,62138000
"MARTINSA-FADESA, S.A.",2013030808,20121201,-17773000,160403000
"MARTINSA-FADESA, S.A.",2013121187,20130601,-6597000,47385000
"MARTINSA-FADESA, S.A.",2014028019,20131201,-13430000,109875000
"MARTINSA-FADESA, S.A.",2014108726,20140601,-8063000,80599000
"MARTINSA-FADESA, S.A.",2015026930,20141201,-14733000,130017000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2005089411,20050601,-2924000,9429000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2006020627,20051201,-5391000,18375000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2006088567,20060601,-2904000,9350000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2007021717,20061201,-5682000,19385000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2007083368,20070601,-3070000,10205000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2008021029,20071201,-5964000,21078000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2008085361,20080601,-5751000,18465000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2009022566,20081201,-11557000,41803000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2009110859,20090601,-5724000,17939000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2010027691,20091201,-11685000,39298000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2010113970,20100601,-5799000,18920000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2011029404,20101201,-11877000,40099000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2011111807,20110601,-5763000,17534000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2012031159,20111201,-11447000,35811000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2012123356,20120601,-5454000,16258000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2013031020,20121201,-10997000,33638000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2013121661,20130601,-5086000,18451000
"COMPANYIA D´AIGÜES DE SABADELL, S.A.",2014027562,20131201,-10380000,37976000
"HISPANIA ACTIVOS INMOBILIARIOS, S.A.",2014095381,20140601,NA,554000
"HISPANIA ACTIVOS INMOBILIARIOS, S.A.",2015024642,20141201,NA,10262000
"HISPANIA ACTIVOS INMOBILIARIOS, S.A.",2015093236,20150601,NA,12992000
"CATALUNYA BANC, S.A.",2012063839,20111201,-540984000,140747000
"CATALUNYA BANC, S.A.",2012125728,20120601,-239928000,57578000
"CATALUNYA BANC, S.A.",2013064500,20121201,-467255000,106600000
"CATALUNYA BANC, S.A.",2013114263,20130601,-228937000,24464000
"CATALUNYA BANC, S.A.",2014044605,20131201,-438263000,59023000
"CATALUNYA BANC, S.A.",2014108766,20140601,-188008000,44904000
"CATALUNYA BANC, S.A.",2015029466,20141201,-341790000,83955000
"BIOSEARCH, S.A.",2005076238,20050601,-1027000,3766000
"BIOSEARCH, S.A.",2006018905,20051201,-2107000,7095000
"BIOSEARCH, S.A.",2006071549,20060601,-1028000,3433000
"BIOSEARCH, S.A.",2007021305,20061201,-2093000,7656000
"BIOSEARCH, S.A.",2007072038,20070601,-1101000,4366000
"BIOSEARCH, S.A.",2008019657,20071201,-2267000,9361000
"BIOSEARCH, S.A.",2008075162,20080601,-3371000,9830000
"BIOSEARCH, S.A.",2009021472,20081201,-6225000,18690000
"BIOSEARCH, S.A.",2009092946,20090601,-3283000,9355000
"BIOSEARCH, S.A.",2010027571,20091201,-6064000,18811000
"BIOSEARCH, S.A.",2010101394,20100601,-3108000,9673000
"BIOSEARCH, S.A.",2011027391,20101201,-5104000,16989000
"BIOSEARCH, S.A.",2011099785,20110601,-2379000,7491000
"BIOSEARCH, S.A.",2012020733,20111201,-4693000,15289000
"BIOSEARCH, S.A.",2012105661,20120601,-2397000,8927000
"BIOSEARCH, S.A.",2013027405,20121201,-4689000,16294000
"BIOSEARCH, S.A.",2013108788,20130601,-2267000,8930000
"BIOSEARCH, S.A.",2014026966,20131201,-4735000,17246000
"BIOSEARCH, S.A.",2014099802,20140601,-2501000,8352000
"BIOSEARCH, S.A.",2015025354,20141201,-4921000,17427000
"BIOSEARCH, S.A.",2015091000,20150601,-2659000,9066000
CAJA DE AHORROS DE GALICIA,2005089637,20050601,-121905000,28794000
CAJA DE AHORROS DE GALICIA,2006021105,20051201,-263660000,4189000
CAJA DE AHORROS DE GALICIA,2006088096,20060601,-135399000,18046000
CAJA DE AHORROS DE GALICIA,2007021138,20061201,-288866000,33269000
CAJA DE AHORROS DE GALICIA,2007085576,20070601,-152932000,10986000
CAJA DE AHORROS DE GALICIA,2008020202,20071201,-326279000,22648000
CAJA DE AHORROS DE GALICIA,2008085073,20080601,-170151000,40022000
CAJA DE AHORROS DE GALICIA,2009038519,20081201,-348342000,93965000
CAJA DE AHORROS DE GALICIA,2009102365,20090601,-164940000,34520000
CAJA DE AHORROS DE GALICIA,2010054754,20091201,-317463000,89433000
CAJA DE AHORROS DE GALICIA,2010111619,20100601,-160081000,53242000
"BBVA SENIOR FINANCE, S.A. UNIPERSONAL",2014050851,20131201,NA,485521000
"BBVA SENIOR FINANCE, S.A. UNIPERSONAL",2014092102,20140601,NA,191371000
"BBVA SENIOR FINANCE, S.A. UNIPERSONAL",2015042462,20141201,NA,378979000
"BBVA SENIOR FINANCE, S.A. UNIPERSONAL",2015096787,20150601,NA,169693000
"TR HOTEL JARDIN DEL MAR, S.A.",2012032123,20111201,-1183000,2211000
"TR HOTEL JARDIN DEL MAR, S.A.",2012117091,20120601,-597000,923000
"TR HOTEL JARDIN DEL MAR, S.A.",2013029701,20121201,-1166000,2430000
"TR HOTEL JARDIN DEL MAR, S.A.",2013116236,20130601,-515000,859000
"TR HOTEL JARDIN DEL MAR, S.A.",2014026823,20131201,-1081000,2471000
"TR HOTEL JARDIN DEL MAR, S.A.",2014106435,20140601,-472000,753000
"TR HOTEL JARDIN DEL MAR, S.A.",2015025777,20141201,-1065000,2486000
"TR HOTEL JARDIN DEL MAR, S.A.",2015099466,20150601,-466000,717000
"CEMENTOS LEMONA, S.A.",2005071580,20050601,-718000,30297000
"CEMENTOS LEMONA, S.A.",2006014548,20051201,-1483000,60768000
"CEMENTOS LEMONA, S.A.",2006070308,20060601,-968000,34103000
"CAJAMAR CAJA RURAL, SOCIEDAD COOPERATIVA DE CREDITO",2008085262,20080601,-116697000,19237000
"FAGOR ELECTRODOMESTICOS, SOCIEDAD COOPERATIVA (EN LIQUIDACION)",2008085745,20080601,-151628000,841827000
"FAGOR ELECTRODOMESTICOS, SOCIEDAD COOPERATIVA (EN LIQUIDACION)",2009089814,20081201,-336668000,1603212000
"FAGOR ELECTRODOMESTICOS, SOCIEDAD COOPERATIVA (EN LIQUIDACION)",2009112455,20090601,-146579000,723809000
"FAGOR ELECTRODOMESTICOS, SOCIEDAD COOPERATIVA (EN LIQUIDACION)",2010060128,20091201,-307006000,1411761000
"FAGOR ELECTRODOMESTICOS, SOCIEDAD COOPERATIVA (EN LIQUIDACION)",2010115569,20100601,-146480000,690634000
"FAGOR ELECTRODOMESTICOS, SOCIEDAD COOPERATIVA (EN LIQUIDACION)",2011060274,20101201,-306171000,1396184000
"FAGOR ELECTRODOMESTICOS, SOCIEDAD COOPERATIVA (EN LIQUIDACION)",2011115876,20110601,-142270000,676247000
"FAGOR ELECTRODOMESTICOS, SOCIEDAD COOPERATIVA (EN LIQUIDACION)",2012061864,20111201,-264807000,1277218000
"FAGOR ELECTRODOMESTICOS, SOCIEDAD COOPERATIVA (EN LIQUIDACION)",2012125584,20120601,-121838000,609388000
"FAGOR ELECTRODOMESTICOS, SOCIEDAD COOPERATIVA (EN LIQUIDACION)",2013065307,20121201,-254265000,1166664000
"FAGOR ELECTRODOMESTICOS, SOCIEDAD COOPERATIVA (EN LIQUIDACION)",2013122377,20130601,-114493000,491474000
"FAGOR ELECTRODOMESTICOS, SOCIEDAD COOPERATIVA (EN LIQUIDACION)",2015029677,20131201,-169388000,639114000
"FUNESPAÑA, S.A.",2005086079,20050601,-456000,2582000
"FUNESPAÑA, S.A.",2006019128,20051201,-934000,4213000
"FUNESPAÑA, S.A.",2006084273,20060601,-438000,1869000
"FUNESPAÑA, S.A.",2007020379,20061201,-975000,3743000
"FUNESPAÑA, S.A.",2007084292,20070601,-442000,2253000
"FUNESPAÑA, S.A.",2008019641,20071201,-894000,4458000
"FUNESPAÑA, S.A.",2008086250,20080601,-20140000,41869000
"FUNESPAÑA, S.A.",2009022302,20081201,-37485000,75281000
"FUNESPAÑA, S.A.",2009112526,20090601,-19658000,38641000
"FUNESPAÑA, S.A.",2010027705,20091201,-39601000,74292000
"FUNESPAÑA, S.A.",2010115528,20100601,-19415000,36988000
"FUNESPAÑA, S.A.",2011029328,20101201,-40101000,71128000
"FUNESPAÑA, S.A.",2011115725,20110601,-21755000,41039000
"FUNESPAÑA, S.A.",2012030820,20111201,-44470000,82431000
"FUNESPAÑA, S.A.",2012125335,20120601,-24659000,55069000
"FUNESPAÑA, S.A.",2013030542,20121201,-48703000,120303000
"FUNESPAÑA, S.A.",2013122210,20130601,-25720000,77832000
"FUNESPAÑA, S.A.",2014027949,20131201,-53170000,153314000
"FUNESPAÑA, S.A.",2014108767,20140601,-9509000,54903000
"FUNESPAÑA, S.A.",2015026321,20141201,-18920000,106972000
"FUNESPAÑA, S.A.",2015103183,20150601,-9610000,59748000
"MONTE DE PIEDAD Y CAJA DE AHORROS SAN FERNANDO DE GUADALAJARA, HUELVA, JEREZ",2007085571,20070601,-167621000,12603000
"MONTE DE PIEDAD Y CAJA DE AHORROS SAN FERNANDO DE GUADALAJARA, HUELVA, JEREZ",2008020381,20071201,-342120000,24115000
"MONTE DE PIEDAD Y CAJA DE AHORROS SAN FERNANDO DE GUADALAJARA, HUELVA, JEREZ",2008083571,20080601,-177292000,51069000
"MONTE DE PIEDAD Y CAJA DE AHORROS SAN FERNANDO DE GUADALAJARA, HUELVA, JEREZ",2009023190,20081201,-363391000,179197000
"MONTE DE PIEDAD Y CAJA DE AHORROS SAN FERNANDO DE GUADALAJARA, HUELVA, JEREZ",2009096226,20090601,-183143000,63992000
"MONTE DE PIEDAD Y CAJA DE AHORROS SAN FERNANDO DE GUADALAJARA, HUELVA, JEREZ",2010063563,20091201,-360672000,108472000
"MONTE DE PIEDAD Y CAJA DE AHORROS SAN FERNANDO DE GUADALAJARA, HUELVA, JEREZ",2010109230,20100601,-183638000,43784000
"MONTE DE PIEDAD Y CAJA DE AHORROS SAN FERNANDO DE GUADALAJARA, HUELVA, JEREZ",2011028429,20101201,-322462000,12515000
CAIXA D´ESTALVIS DE TERRASSA,2005088190,20050601,-31196000,2308000
CAIXA D´ESTALVIS DE TERRASSA,2006019871,20051201,-63022000,5329000
CAIXA D´ESTALVIS DE TERRASSA,2006088132,20060601,-34979000,3131000
CAIXA D´ESTALVIS DE TERRASSA,2007020528,20061201,-70957000,6170000
CAIXA D´ESTALVIS DE TERRASSA,2007084808,20070601,-39330000,3348000
CAIXA D´ESTALVIS DE TERRASSA,2008020514,20071201,-79684000,6749000
CAIXA D´ESTALVIS DE TERRASSA,2008085435,20080601,-42510000,119940000
CAIXA D´ESTALVIS DE TERRASSA,2009044311,20081201,-83960000,124653000
CAIXA D´ESTALVIS DE TERRASSA,2009105722,20090601,-41423000,59326000
CAIXA D´ESTALVIS DE TERRASSA,2010043129,20091201,-82424000,118766000
CAIXA D´ESTALVIS DE TERRASSA,2010115667,20100601,-42178000,86525000
"BANCA MARCH, S.A.",2006007949,20051201,-97241000,20815000
"BANCA MARCH, S.A.",2007018448,20071201,-102994000,23484000
"BANCA MARCH, S.A.",2007030088,20061201,-118288000,19653000
"BANCA MARCH, S.A.",2007073568,20070601,-54348000,11379000
"BANCA MARCH, S.A.",2012125691,20120601,-54107000,153729000
"BANCA MARCH, S.A.",2013071008,20121201,-111686000,437830000
"BANCA MARCH, S.A.",2013122304,20130601,-56682000,292931000
"BANCA MARCH, S.A.",2014062575,20131201,-119023000,460193000
"BANCA MARCH, S.A.",2014108913,20140601,-71275000,139618000
"BANCA MARCH, S.A.",2015053115,20141201,-123729000,194581000
"BANCA MARCH, S.A.",2015103630,20150601,-70905000,99498000
"CAIXA D´ESTALVIS DE CATALUNYA, TARRAGONA I MANRESA",2011056456,20101201,-279783000,276862000
"CAIXA D´ESTALVIS DE CATALUNYA, TARRAGONA I MANRESA",2011112784,20110601,-268848000,62161000
"FERROVIAL, S.A.",2005076335,20050601,-5483000,15275000
"FERROVIAL, S.A.",2006018657,20051201,-11466000,24855000
"FERROVIAL, S.A.",2006074026,20060601,-6438000,13236000
"FERROVIAL, S.A.",2007019191,20061201,-14104000,23222000
"FERROVIAL, S.A.",2007073134,20070601,-7648000,20229000
"FERROVIAL, S.A.",2008017750,20071201,-15230000,32365000
"FERROVIAL, S.A.",2008086055,20080601,-63710000,515740000
"FERROVIAL, S.A.",2009020872,20081201,-70717000,735870000
"FERROVIAL, S.A.",2009092219,20090601,-33020000,301631000
"FERROVIAL, S.A.",2010025442,20091201,-3409545000,12095352000
"FERROVIAL, S.A.",2010105064,20100601,-1707905000,5765985000
"FERROVIAL, S.A.",2011026499,20101201,-3422358000,12169110000
"FERROVIAL, S.A.",2011101731,20110601,-1282288000,4873519000
"FERROVIAL, S.A.",2012027573,20111201,-2017920000,7445780000
"FERROVIAL, S.A.",2012108074,20120601,-1055806000,3655848000
"FERROVIAL, S.A.",2013025459,20121201,-2142019000,7686449000
"FERROVIAL, S.A.",2013108322,20130601,-1147668000,3757703000
"FERROVIAL, S.A.",2014025749,20131201,-2350904000,8166483000
"FERROVIAL, S.A.",2014095101,20140601,-1268108000,4159474000
"FERROVIAL, S.A.",2015024571,20141201,-2574929000,8802023000
"FERROVIAL, S.A.",2015095086,20150601,-1384828000,4736002000
"RENTA 4 BANCO, S.A.",2008013895,20071201,-2207000,924000
"RENTA 4 BANCO, S.A.",2008078096,20080601,-8087000,23181000
"RENTA 4 BANCO, S.A.",2009020463,20081201,-15644000,46312000
"RENTA 4 BANCO, S.A.",2009093929,20090601,-6989000,23660000
"RENTA 4 BANCO, S.A.",2010016767,20091201,-13891000,48958000
"RENTA 4 BANCO, S.A.",2010105387,20100601,-7884000,27658000
"RENTA 4 BANCO, S.A.",2011019802,20101201,-15592000,52534000
"RENTA 4 BANCO, S.A.",2011099054,20110601,-8494000,26113000
"RENTA 4 BANCO, S.A.",2012030324,20111201,-16712000,405000
"RENTA 4 BANCO, S.A.",2012105500,20120601,-8810000,253000
"RENTA 4 BANCO, S.A.",2013029841,20121201,-17931000,406000
"RENTA 4 BANCO, S.A.",2013106954,20130601,-9964000,242000
"RENTA 4 BANCO, S.A.",2014025837,20131201,-20326000,362000
"RENTA 4 BANCO, S.A.",2014091138,20140601,-12250000,153000
"RENTA 4 BANCO, S.A.",2015010029,20141201,-24134000,294000
"RENTA 4 BANCO, S.A.",2015090965,20150601,-11652000,271000
"RENTA 4 BANCO, S.A.",2016013708,20151201,-24128000,294000
SOCIEDAD ANONIMA DAMM,2005088172,20050601,-29673000,200503000
SOCIEDAD ANONIMA DAMM,2006021093,20051201,-58490000,425418000
SOCIEDAD ANONIMA DAMM,2006087087,20060601,-30548000,235718000
SOCIEDAD ANONIMA DAMM,2007022429,20061201,-67607000,484262000
SOCIEDAD ANONIMA DAMM,2007080021,20070601,-30757000,240870000
SOCIEDAD ANONIMA DAMM,2008020648,20071201,-59131000,506058000
SOCIEDAD ANONIMA DAMM,2008080238,20080601,-57100000,363640000
SOCIEDAD ANONIMA DAMM,2009022438,20081201,-118193000,754877000
SOCIEDAD ANONIMA DAMM,2009111706,20090601,-57807000,385188000
SOCIEDAD ANONIMA DAMM,2010027627,20091201,-117922000,782397000
SOCIEDAD ANONIMA DAMM,2010114753,20100601,-55335000,373317000
SOCIEDAD ANONIMA DAMM,2011029176,20101201,-133082000,789986000
SOCIEDAD ANONIMA DAMM,2011116293,20110601,-54964000,387588000
SOCIEDAD ANONIMA DAMM,2012031154,20111201,-111392000,806075000
SOCIEDAD ANONIMA DAMM,2012124724,20120601,-66243000,421101000
SOCIEDAD ANONIMA DAMM,2013030717,20121201,-130691000,868213000
SOCIEDAD ANONIMA DAMM,2013122337,20130601,-62859000,415113000
SOCIEDAD ANONIMA DAMM,2014028172,20131201,-127070000,879860000
SOCIEDAD ANONIMA DAMM,2014105504,20140601,-64063000,430690000
SOCIEDAD ANONIMA DAMM,2015026884,20141201,-127431000,898374000
"CAIXA DE AFORROS DE VIGO, OURENSE E PONTEVEDRA (CAIXANOVA)",2008085962,20080601,-143238000,58692000
"CAIXA DE AFORROS DE VIGO, OURENSE E PONTEVEDRA (CAIXANOVA)",2009046633,20081201,-284711000,110863000
"CAIXA DE AFORROS DE VIGO, OURENSE E PONTEVEDRA (CAIXANOVA)",2009112535,20090601,-153877000,137112000
"CAIXA DE AFORROS DE VIGO, OURENSE E PONTEVEDRA (CAIXANOVA)",2010025448,20091201,-312278000,350096000
"CAIXA DE AFORROS DE VIGO, OURENSE E PONTEVEDRA (CAIXANOVA)",2010115429,20100601,-157188000,159883000
